ligand,sample,n_pocket_residues_touched,donor_to_centroid,rg_about_donor,centroid_fe_dist,azimuth_about_axis,distal_half_contacts,distal_half_buried_frac,contact_consensus
X5Y,pred.model_idx_4,12,5.700693383286395,7.076771964853157,7.755936050968895,80.62971137442112,100,0.42105263157894735,0.7776574732457084
X5Y,pred.model_idx_5,15,5.586547607702828,6.975509798385235,7.550705412460599,52.12864561251586,104,0.42105263157894735,0.8358215800940259
X5Y,pred.model_idx_6,14,5.606724982102364,7.034784517703888,7.77519485108246,83.21254371191904,104,0.47368421052631576,0.8406966490299824
X5Y,pred.model_idx_7,14,7.004608778701298,8.547496454025525,8.996293083705224,125.40248500313396,107,0.47368421052631576,0.5551924473493101
X5Y,pred.model_idx_8,14,5.79612666647262,7.190404538066869,7.794549220084592,67.91334720182688,89,0.42105263157894735,0.8227218372729208
X5Y,pred.model_idx_9,15,5.825049217748866,7.400038086672968,7.889569181069452,115.43149202953686,113,0.47368421052631576,0.7663398692810458
X6J,pred.model_idx_0,13,5.76446195935397,7.202339657890278,7.761735683704782,64.45378372391893,89,0.42857142857142855,0.8078330619997287
X6J,pred.model_idx_1,15,6.547185190560989,8.178764736746473,8.44713559596648,-10.164652326890595,99,0.2857142857142857,0.7257171387073348
X6J,pred.model_idx_2,15,5.693339879803544,7.138701377501572,7.666891375773744,73.52017245551313,146,0.6666666666666666,0.8304365898406146
X6J,pred.model_idx_3,16,5.7306257718968485,7.307201488616425,7.619376185214512,11.306788707485728,98,0.38095238095238093,0.7953622482131254
X6J,pred.model_idx_4,12,5.69587305003844,7.150232432119486,7.728114203056754,57.66161042567648,105,0.3333333333333333,0.7592167636285283
X6J,pred.model_idx_5,14,5.5981920109933805,7.0347437882745005,7.604951881851945,53.584901027131046,128,0.5714285714285714,0.8384181450357922
X6J,pred.model_idx_6,14,5.645423090499799,7.128358530077828,7.749816732965872,50.86639333987723,110,0.42857142857142855,0.8384181450357922
X6J,pred.model_idx_7,13,6.931016645675466,8.428742766216539,8.838192170227375,127.95537959829556,99,0.42857142857142855,0.5101479188166496
X6J,pred.model_idx_8,15,5.920959776855297,7.318717517108998,7.872334551972873,51.77729389577007,115,0.47619047619047616,0.8304365898406146
X6J,pred.model_idx_9,15,6.089402573658735,7.709950259242922,7.991860209540927,90.52800312019275,123,0.38095238095238093,0.759576978939724
X6S,pred.model_idx_0,13,5.7129549463321405,7.149255792105384,7.720705203403929,70.56829614027015,96,0.38095238095238093,0.8380358838692171
X6S,pred.model_idx_1,14,6.657333897260562,8.26991103049972,8.570912128522412,35.99427845319587,108,0.38095238095238093,0.7204248366013072
X6S,pred.model_idx_2,15,5.753360905373746,7.194986299996885,7.761114818844812,78.58825032885248,130,0.5714285714285714,0.8464625616328403
X6S,pred.model_idx_3,14,5.739536334647138,7.283295355681742,7.707601427506882,-98.66436811484928,101,0.42857142857142855,0.8176765443019314
X6S,pred.model_idx_4,12,5.725929217582235,7.1241273417136775,7.70833702496694,53.57290764895664,109,0.42857142857142855,0.7881616749263807
X6S,pred.model_idx_5,15,5.6565521165228185,7.081118528809387,7.63369651387756,41.28022487263189,123,0.5238095238095238,0.8464625616328403
X6S,pred.model_idx_6,14,5.70109287892877,7.181975413027626,7.826982123208759,64.48595419843652,109,0.47619047619047616,0.867636684303351
X6S,pred.model_idx_7,15,6.7000136776436685,8.18226393604164,8.647583898443093,145.51961309693897,94,0.38095238095238093,0.6121980468600696
X6S,pred.model_idx_8,14,5.899296855271933,7.3093786362192965,7.8818487199237826,59.1592999442494,113,0.47619047619047616,0.867636684303351
X6S,pred.model_idx_9,13,6.235301002231998,7.660271482818098,8.193779476666728,71.00096145982194,128,0.5238095238095238,0.8311546840958606
X6V,pred.model_idx_0,13,5.733395873435124,7.182616959732985,7.6932314389488,75.5934459917671,96,0.5,0.7818705259881731
X6V,pred.model_idx_1,15,6.363856287247165,7.902038650200864,8.140434243577156,6.7956109401578395,157,0.7,0.8109567901234568
X6V,pred.model_idx_2,14,5.890244581982489,7.294012002839109,7.815856465183745,84.46124215072334,122,0.6,0.8177498484774026
X6V,pred.model_idx_3,16,6.474850955037224,8.069133498377267,8.202992042597753,-0.15796319765520764,139,0.6,0.7922113289760349
X6V,pred.model_idx_4,13,5.718395815849249,7.195720388011129,7.740326592302336,93.66223713441018,88,0.4,0.7704326174914411
X6V,pred.model_idx_5,15,6.020033640200802,7.54368301069535,7.856256809291533,55.669634119246616,130,0.6,0.7987018881626724
X6V,pred.model_idx_6,15,5.813220438615394,7.25684485629207,7.827969523952923,39.7727218097578,115,0.45,0.8293945648434813
X6V,pred.model_idx_7,14,6.913371274963096,8.347636002442146,8.849504935588039,178.13242911144758,87,0.35,0.5631617169284868
X6V,pred.model_idx_8,14,5.901677334949248,7.353157118527801,7.84505172922055,66.93255435927671,103,0.5,0.8177498484774026
X6V,pred.model_idx_9,15,6.431597994252041,7.94121074967361,8.270629049934358,77.2210607377121,125,0.5,0.7491830065359477
X71,pred.model_idx_0,13,5.665897196510023,7.022319289602845,7.673641910437655,71.92977743001323,95,0.47368421052631576,0.8527625152625152
X71,pred.model_idx_1,13,6.220731696426213,7.9159865316478895,8.097582462461105,16.432630013954384,90,0.42105263157894735,0.7314192343604109
X71,pred.model_idx_2,14,5.609372677900733,7.024491794739245,7.575677334096832,49.971724710293394,114,0.47368421052631576,0.8325357920946156
X71,pred.model_idx_3,15,5.530456877465393,7.039217287855307,7.4145220944366255,-23.206148013107637,124,0.5263157894736842,0.835294117647059
X71,pred.model_idx_4,12,5.610426991734747,6.964710099439227,7.662419103440198,86.30158579572891,75,0.3684210526315789,0.805540293040293
X71,pred.model_idx_5,14,5.55349535347115,6.953790899343672,7.567963755876241,60.787552762309275,120,0.631578947368421,0.8558201058201058
X71,pred.model_idx_6,14,5.693499906681016,7.105499791151308,7.796377566648225,66.45970088830865,113,0.47368421052631576,0.8558201058201058
X71,pred.model_idx_7,14,6.221001199094254,7.877813078350863,8.002132601722018,48.60993509854982,96,0.3684210526315789,0.727314814814815
X71,pred.model_idx_8,14,5.782478532398221,7.177717886019347,7.766286911253196,60.3864430513303,96,0.47368421052631576,0.8325357920946156
X71,pred.model_idx_9,15,5.922520368235389,7.61219729725312,7.975855327453648,114.74253262644255,115,0.42105263157894735,0.782107843137255
X7D,pred.model_idx_0,13,5.7836190411989294,7.223477026830144,7.794780159666361,68.58751878455634,88,0.42857142857142855,0.8064441731108398
X7D,pred.model_idx_1,14,6.720465483225436,8.303363166871144,8.663731472380142,44.55666223697663,134,0.5238095238095238,0.7031590413943356
X7D,pred.model_idx_2,15,5.737193657386708,7.166670785159392,7.747357906960848,79.24706607010279,129,0.5238095238095238,0.8292110996445362
X7D,pred.model_idx_3,16,5.674291297562352,7.249694560068424,7.659537267887876,-61.79942073887063,101,0.42857142857142855,0.7939098153881435
X7D,pred.model_idx_4,12,5.70134068183044,7.1542965146160675,7.724059196760256,57.694845912648645,102,0.3333333333333333,0.7573649117766765
X7D,pred.model_idx_5,14,5.576309866051404,7.009283955685387,7.578678686089293,55.628339713835004,127,0.47619047619047616,0.8493386243386243
X7D,pred.model_idx_6,14,5.705517388414581,7.188884708850383,7.837945281827993,66.4159627860365,111,0.38095238095238093,0.8493386243386243
X7D,pred.model_idx_7,13,6.8684792519631515,8.387383843112454,8.827125172278732,128.74977950370806,108,0.6190476190476191,0.5084685433627643
X7D,pred.model_idx_8,15,5.8955825053733575,7.292428837989635,7.851999789653079,53.8562660897599,120,0.47619047619047616,0.8292110996445362
X7D,pred.model_idx_9,14,6.022839267851325,7.42821430025253,8.048809127453664,76.82449155994296,133,0.5714285714285714,0.7673747276688453
X74,pred.model_idx_0,13,5.721789568154782,7.162873972618746,7.725068784120161,68.24633298293428,89,0.38095238095238093,0.827608194274861
X74,pred.model_idx_1,15,6.765568998634443,8.473913151268315,8.698787114088713,3.0681765656496545,138,0.5238095238095238,0.7769607843137254
X74,pred.model_idx_2,15,5.737998345407984,7.172239606719122,7.717996477775328,76.67497557352769,138,0.5714285714285714,0.8225662194702443
X74,pred.model_idx_3,14,5.738583804185872,7.276006212529089,7.703796919858824,-91.85768177669824,103,0.42857142857142855,0.7946516618343243
X74,pred.model_idx_4,12,5.704486290195991,7.156193196904942,7.7385376788164955,57.619347134534934,106,0.38095238095238093,0.7774707318824965
X74,pred.model_idx_5,14,5.666504911807001,7.089923629449655,7.647867770780454,41.83950770847471,123,0.5238095238095238,0.8567460317460317
X74,pred.model_idx_6,14,5.633508930866238,7.113429130876331,7.738221677575056,49.53228451027148,113,0.42857142857142855,0.8567460317460317
X74,pred.model_idx_7,13,6.612397472767989,8.14951392941409,8.442876256390688,102.43269139195768,91,0.38095238095238093,0.5115430187669611
X74,pred.model_idx_8,14,5.893818965950801,7.303957651913953,7.878282974255812,56.64316933515014,112,0.47619047619047616,0.8567460317460317
X74,pred.model_idx_9,15,6.0120116681206675,7.64736867444333,7.998679570344572,112.3663702311018,130,0.42857142857142855,0.7769607843137254
X7M,pred.model_idx_0,12,5.752350009842417,7.148735129193726,7.737012292524902,66.95439732937429,83,0.3157894736842105,0.8204840910723262
X7M,pred.model_idx_1,14,5.948803603325783,7.53784983128129,7.989023278381455,54.42598264824533,115,0.47368421052631576,0.8018557422969188
X7M,pred.model_idx_2,14,5.668689808721847,7.098828911944042,7.689497967332601,87.570208259106,107,0.631578947368421,0.8240601503759398
X7M,pred.model_idx_3,15,5.7818469431574995,7.326043315316579,7.74585190655684,28.00464213748102,90,0.42105263157894735,0.8242202729044835
X7M,pred.model_idx_4,12,5.647921948457908,7.069029712693771,7.710263144466938,81.39782199157854,94,0.42105263157894735,0.7929708635590988
X7M,pred.model_idx_5,13,5.792784629865463,7.4265323866171675,7.8093266290752945,107.16728128015248,103,0.42105263157894735,0.8442816442816443
X7M,pred.model_idx_6,14,5.564222286638507,7.013369567063362,7.740637922329033,81.16133969983251,102,0.42105263157894735,0.8442680776014109
X7M,pred.model_idx_7,14,7.15141530701104,8.695994477192842,9.090988360295926,112.97392578703985,101,0.3684210526315789,0.5424645491724955
X7M,pred.model_idx_8,14,5.819342153578488,7.212898809552377,7.816824455883586,66.33287110893767,91,0.47368421052631576,0.8240601503759398
X7M,pred.model_idx_9,14,5.82243600561429,7.376747937375856,7.929947380690891,121.33728788355411,108,0.42105263157894735,0.8018557422969188
X7P,pred.model_idx_0,13,5.661326616515273,6.996188938121579,7.647425380714814,63.21644489495901,90,0.42105263157894735,0.8893365893365893
X7P,pred.model_idx_1,14,5.558660424044069,7.04804323161662,7.63893748290484,51.169820877592095,150,0.6842105263157895,0.8895502645502646
X7P,pred.model_idx_2,14,5.705344636422949,7.127342290894899,7.719374732610496,78.29217993572374,112,0.631578947368421,0.8658574540927483
X7P,pred.model_idx_3,15,5.71666234011961,7.250432036129041,7.620756465103415,21.0574481450008,87,0.3684210526315789,0.8662309368191721
X7P,pred.model_idx_4,12,5.723517017945272,7.123869758923535,7.796367460620679,81.64100523505152,97,0.42105263157894735,0.8277472527472527
X7P,pred.model_idx_5,14,5.540874121889617,6.966509115989004,7.516334124172832,68.26340897383535,105,0.42105263157894735,0.8658574540927483
X7P,pred.model_idx_6,14,5.604185856815292,7.038815304775147,7.758299787415589,72.09345278735998,100,0.47368421052631576,0.8895502645502646
X7P,pred.model_idx_7,15,6.347335056646186,7.935190738264053,8.189852322122281,71.1511327568482,113,0.5263157894736842,0.7626633986928105
X7P,pred.model_idx_8,13,5.847376509066366,7.239540760369585,7.835227258776602,59.113339629335,97,0.47368421052631576,0.8893365893365893
X7P,pred.model_idx_9,15,5.8090543180404675,7.391234632639992,7.927210391825133,126.14600872823794,109,0.42105263157894735,0.7626633986928105
X7J,pred.model_idx_0,13,5.618405375548201,7.018646012024346,7.623041502803368,73.80790224236793,90,0.3684210526315789,0.87328720662054
X7J,pred.model_idx_1,14,5.798544010403104,7.278915605688586,7.8308083812426155,51.18797695184967,135,0.5789473684210527,0.8731922398589066
X7J,pred.model_idx_2,14,5.611528931040614,7.063293288470144,7.620353818053783,99.39812066231943,107,0.5789473684210527,0.8508075744917849
X7J,pred.model_idx_3,15,5.720371235144362,7.28728040745257,7.658000547378965,14.279372674929627,79,0.42105263157894735,0.8509015594541911
X7J,pred.model_idx_4,12,5.654994001946409,7.057164731861627,7.704563121870828,77.51723204783104,95,0.42105263157894735,0.8218104335751394
X7J,pred.model_idx_5,13,5.8007473910110345,7.448637665972708,7.8026322737640585,105.03893424601908,105,0.47368421052631576,0.87328720662054
X7J,pred.model_idx_6,14,5.595046789144366,7.05312440098638,7.7467127659400035,75.89820461581978,99,0.42105263157894735,0.8731922398589066
X7J,pred.model_idx_7,15,6.4815286581590765,8.035352826891398,8.413555297645425,104.94266730813781,89,0.42105263157894735,0.5843366586400642
X7J,pred.model_idx_8,14,5.75162368945474,7.169064054746102,7.753437805382788,70.02782643236486,86,0.42105263157894735,0.8508075744917849
X7J,pred.model_idx_9,14,5.8333910010670165,7.388183536816354,7.931272333899999,118.50548246261624,111,0.47368421052631576,0.787227668845316
YNV,pred.model_idx_0,12,6.2560597125985975,7.587088368606462,8.169600005999929,-54.48829804606727,78,0.21739130434782608,0.7721719457013574
YNV,pred.model_idx_1,15,6.542758426894822,8.209765354376033,9.236067062837133,29.58813692244942,129,0.4782608695652174,0.6712628521194053
YNV,pred.model_idx_2,16,5.451302568712561,7.458689569016566,10.049092096130959,66.78932552815246,115,0.391304347826087,0.8018336964415396
YNV,pred.model_idx_3,15,5.449687503354252,7.364834616933541,10.000737580053038,64.7725707213217,101,0.30434782608695654,0.7871187363834422
YNV,pred.model_idx_4,13,5.1038049116406246,6.963380087222759,9.493348470628401,74.99004014048715,90,0.21739130434782608,0.7694732736399402
YNV,pred.model_idx_5,14,6.151652314269084,7.835458719681068,9.198560491114666,64.54293928859231,117,0.391304347826087,0.7971781305114639
YNV,pred.model_idx_6,14,5.828318532749144,7.261448698135392,8.273384899894108,55.948125108514176,83,0.30434782608695654,0.8198179271708684
YNV,pred.model_idx_7,15,5.527310404582062,7.176942335187646,8.928576163566122,65.50804779129028,132,0.43478260869565216,0.7200220731567483
YNV,pred.model_idx_8,15,7.348789290515099,9.050470709593915,9.754769811731473,4.890655340821562,136,0.5652173913043478,0.6489316974353094
YNV,pred.model_idx_9,13,7.142254581145253,8.341746574491667,8.986576396380176,52.16564332888166,109,0.30434782608695654,0.7745448179271709
Y83,pred.model_idx_0,15,6.673098548369416,8.417227723544135,8.544131894829926,-59.4242998041876,121,0.45,0.7933006535947712
Y83,pred.model_idx_1,14,6.012632615689237,7.382432576732414,8.099948118429525,34.411999874281726,121,0.45,0.7335667600373483
Y83,pred.model_idx_2,15,5.952453606392073,7.375709250641596,7.9606148309191544,96.27892639647432,156,0.75,0.7602759622367466
Y83,pred.model_idx_3,16,6.8073922866065235,8.474981404109393,8.592680716385892,-8.461496731881104,140,0.65,0.7987018881626725
Y83,pred.model_idx_4,13,6.046715120470369,7.387449419454593,8.139040797177822,57.66782091876078,121,0.45,0.7011956634505654
Y83,pred.model_idx_5,14,6.554753636960735,8.016314268415378,8.164374739761154,-27.515829729737703,84,0.3,0.7250816993464053
Y83,pred.model_idx_6,15,6.306387581700398,7.9301583764134245,8.233616194031939,-10.144963618834657,155,0.7,0.7569444444444444
Y83,pred.model_idx_7,13,5.95407664383194,7.3970996022089635,8.011306605705776,-169.910145781003,82,0.25,0.607979302832244
Y83,pred.model_idx_8,14,6.851444806526212,8.460172679975274,8.66302434412342,55.88839088084668,112,0.5,0.7377450980392157
Y83,pred.model_idx_9,16,6.079061548103046,7.727343215814863,7.95728037746723,106.82564416412056,135,0.55,0.7769607843137255
Z9Z,pred.model_idx_0,15,7.705429733843533,9.631584488546004,9.566092012060098,84.72370643579708,125,0.4,0.8541122004357298
Z9Z,pred.model_idx_1,17,7.444760550588582,9.338509113343521,9.348826658763121,71.84369217144197,127,0.36,0.8489469862018881
Z9Z,pred.model_idx_2,16,7.458011220265091,9.319036177631247,9.243342981930294,97.53118516104833,134,0.44,0.7993349386538241
Z9Z,pred.model_idx_3,16,7.145779265776405,8.973271260805616,9.054670982161637,44.85500333549265,115,0.32,0.8008303711348086
Z9Z,pred.model_idx_4,15,7.279919589748227,9.167723236442077,9.210151366465157,76.56120227924455,105,0.24,0.8069172113289761
Z9Z,pred.model_idx_5,16,6.94876537252482,8.783890752963632,8.771968078054092,86.92192263746217,162,0.52,0.7880785842602148
Z9Z,pred.model_idx_6,16,7.452300311340117,9.346116759381943,9.398684693636659,92.22432625912002,141,0.56,0.8589324618736383
Z9Z,pred.model_idx_7,16,7.227708865138385,9.155744109574055,9.002773319327773,23.581296799198,143,0.56,0.8219862018881625
Z9Z,pred.model_idx_8,14,7.3681250755399095,9.191704529628877,9.324333941295752,98.60081198781879,126,0.4,0.8373638344226579
Z9Z,pred.model_idx_9,15,7.440813965528235,9.309805392165833,9.408764022420801,-140.89621091418178,158,0.56,0.7928921568627451
Z8Z,pred.model_idx_0,19,8.41957175070222,10.524006157934577,10.118600611881757,36.177919850455126,128,0.5,0.7273448773448774
Z8Z,pred.model_idx_1,16,7.989129397017072,9.827619796122704,9.64274794603975,47.448190004095096,130,0.4166666666666667,0.7824981844589688
Z8Z,pred.model_idx_2,16,7.647261489843549,9.540833639185427,9.415900538297196,165.55387958864839,133,0.4583333333333333,0.8513358559798188
Z8Z,pred.model_idx_3,17,7.4342214558011515,9.290747484262315,9.277373629978515,120.83499100447904,128,0.375,0.8424083083525808
Z8Z,pred.model_idx_4,16,7.334163504696313,9.212155945448671,9.107782534809141,56.80383258308443,101,0.2916666666666667,0.7585769980506822
Z8Z,pred.model_idx_5,17,7.473046080533867,9.385426318696101,9.19740291911127,101.26325457061921,142,0.4583333333333333,0.8052631578947368
Z8Z,pred.model_idx_6,18,8.363759691117517,10.445841654818965,10.088297071528734,95.55809732622225,159,0.7083333333333334,0.7895989974937344
Z8Z,pred.model_idx_7,18,7.578862090473892,9.508335552534515,9.28317284642629,87.6870572768023,146,0.625,0.8029459169810047
Z8Z,pred.model_idx_8,16,7.636506583216037,9.450899397865339,9.450467811527975,117.73123947140468,122,0.3333333333333333,0.8141363757978825
Z8Z,pred.model_idx_9,16,7.966063778222,9.888783056925599,9.631912099377212,-66.26790843895311,136,0.5,0.8513358559798188
