ligand,sample,lddt_pli,bisy_rmsd
X7P,X7P__r0s13,0.13994910941475827,9.113433171592051
X7P,X7P__r0s14,0.12849872773536897,13.726010032531871
X7P,X7P__r0s15,0.1895674300254453,9.975933210284872
X7P,X7P__r0s16,0.13486005089058523,11.649296460001727
X7P,X7P__r0s17,0.30343511450381677,10.704742258556525
X7P,X7P__r0s18,0.05916030534351145,15.549618414176669
X7P,X7P__r0s19,0.10559796437659033,13.306601925333817
X7P,X7P__r0s2,0.10114503816793893,12.865165724548142
X7P,X7P__r0s3,0.09096692111959287,12.972617946419879
X7P,X7P__r0s4,0.031806615776081425,14.26849326031812
X7P,X7P__r0s5,0.1272264631043257,14.807604277327917
X7P,X7P__r0s6,0.05725190839694656,8.672255180375181
X7P,X7P__r0s7,0.06997455470737914,14.81209465764836
X7P,X7P__r0s8,0.11259541984732824,15.114098449661805
X7P,X7P__r0s9,0.11259541984732825,14.346030692931352
Y83,Y83__r0s0,0.5960898502495839,3.1063785549664966
Y83,Y83__r0s1,0.06572379367720466,10.595068343907679
Y83,Y83__r0s10,0.08444259567387688,13.785957293214867
Y83,Y83__r0s11,0.11397670549084858,9.932086378816637
Y83,Y83__r0s12,0.05449251247920133,11.498243660931596
Y83,Y83__r0s13,0.1605657237936772,10.377303410693491
Y83,Y83__r0s14,0.16056572379367723,7.4954321170407034
Y83,Y83__r0s15,0.057404326123128124,13.616624563420942
Y83,Y83__r0s16,0.06281198003327787,9.952740357240602
Y83,Y83__r0s17,0.04866888519134775,13.135509493135057
Y83,Y83__r0s18,0.24459234608985025,8.768426861859245
Y83,Y83__r0s19,0.07445923460898501,12.313605094327817
Y83,Y83__r0s2,0.04908485856905158,14.500973742520962
Y83,Y83__r0s3,0.24875207986688852,6.071732546422797
Y83,Y83__r0s4,0.19550748752079866,7.253535236491728
Y83,Y83__r0s5,0.15099833610648916,8.922280456214475
Y83,Y83__r0s6,0.030366056572379365,14.034632052908357
Y83,Y83__r0s7,0.13560732113144758,9.368781116730652
Y83,Y83__r0s8,0.09650582362728785,11.67813177770241
Y83,Y83__r0s9,0.06697171381031614,13.771613902112215
YNV,YNV__r0s0,0.7972279260780287,1.4514440082911135
YNV,YNV__r0s1,0.1540041067761807,8.059981474921518
YNV,YNV__r0s10,0.14887063655030802,9.34277029771814
YNV,YNV__r0s11,0.276694045174538,5.641267923921021
YNV,YNV__r0s12,0.14630390143737165,10.954790303053075
YNV,YNV__r0s13,0.23100616016427106,10.09060310791211
YNV,YNV__r0s14,0.13141683778234087,11.302987515626368
YNV,YNV__r0s15,0.4009240246406571,5.526377529655384
YNV,YNV__r0s16,0.1750513347022587,10.05717974208212
YNV,YNV__r0s17,0.18326488706365504,9.246444345893815
YNV,YNV__r0s18,0.2017453798767967,10.553959746819357
YNV,YNV__r0s19,0.14271047227926079,9.8579825836175
YNV,YNV__r0s2,0.11806981519507187,10.560070847644658
YNV,YNV__r0s3,0.12217659137577003,7.357678523747239
YNV,YNV__r0s4,0.16170431211498973,11.760090753283817
YNV,YNV__r0s5,0.027207392197125254,11.653134094975746
YNV,YNV__r0s6,0.10985626283367556,10.10610159136174
YNV,YNV__r0s7,0.2546201232032854,7.465149172918217
YNV,YNV__r0s8,0.19250513347022588,9.937234387733705
YNV,YNV__r0s9,0.11704312114989733,9.50331628208276
Z8Z,Z8Z__r0s0,0.6572916666666666,1.510846943080848
Z8Z,Z8Z__r0s1,0.1375,12.409156570984472
Z8Z,Z8Z__r0s10,0.20972222222222223,7.303052536792471
Z8Z,Z8Z__r0s11,0.1267361111111111,10.78990015889873
Z8Z,Z8Z__r0s12,0.08993055555555556,9.085087581210978
Z8Z,Z8Z__r0s13,0.34097222222222223,6.03258509310865
Z8Z,Z8Z__r0s14,0.03854166666666667,14.00807752437439
Z8Z,Z8Z__r0s15,0.02361111111111111,15.740397148059772
Z8Z,Z8Z__r0s16,0.024305555555555556,16.009444778364184
Z8Z,Z8Z__r0s17,0.040625,14.709988136300774
Z8Z,Z8Z__r0s18,0.06770833333333333,9.814849801989912
Z8Z,Z8Z__r0s19,0.04409722222222222,13.548593546826222
Z8Z,Z8Z__r0s2,0.033680555555555554,14.872587782881354
Z8Z,Z8Z__r0s3,0.10034722222222223,10.568759998811585
Z8Z,Z8Z__r0s4,0.13958333333333334,13.733146345690132
Z8Z,Z8Z__r0s5,0.03229166666666666,15.463244189971032
Z8Z,Z8Z__r0s6,0.03576388888888889,11.43084973544443
Z8Z,Z8Z__r0s7,0.050694444444444445,16.777223782053177
Z8Z,Z8Z__r0s8,0.1611111111111111,10.052307084776901
Z8Z,Z8Z__r0s9,0.016319444444444442,17.958006720866372
Z9Z,Z9Z__r0s0,0.6591494845360825,1.5825562069823722
Z9Z,Z9Z__r0s1,0.14658505154639173,11.358664727639066
Z9Z,Z9Z__r0s10,0.2454896907216495,6.3448376854916235
Z9Z,Z9Z__r0s11,0.1923324742268041,8.707882156717746
Z9Z,Z9Z__r0s12,0.049613402061855674,14.021326961712823
Z9Z,Z9Z__r0s13,0.05670103092783505,14.974963568544053
Z9Z,Z9Z__r0s14,0.053479381443298966,13.122569352110933
Z9Z,Z9Z__r0s15,0.24323453608247422,6.097472315093205
Z9Z,Z9Z__r0s16,0.16849226804123713,7.763341283359467
Z9Z,Z9Z__r0s17,0.1646262886597938,12.540133451813096
Z9Z,Z9Z__r0s18,0.30573453608247425,7.832243072057046
Z9Z,Z9Z__r0s19,0.09085051546391752,8.76738216887689
Z9Z,Z9Z__r0s2,0.15463917525773196,13.559057736908047
Z9Z,Z9Z__r0s3,0.17815721649484534,11.17649680432898
Z9Z,Z9Z__r0s4,0.09600515463917525,10.368784880029516
Z9Z,Z9Z__r0s5,0.16043814432989692,11.144693673442376
Z9Z,Z9Z__r0s6,0.08891752577319587,12.294827611635803
Z9Z,Z9Z__r0s7,0.43588917525773196,4.2172921462638016
Z9Z,Z9Z__r0s8,0.08698453608247422,10.710341896870833
Z9Z,Z9Z__r0s9,0.12693298969072164,15.004945621903468
