ligand,sample,rep,engine,ranking_score,ptm,iptm,plddt,gpde,has_clash,disorder
X7D,16,0,protenix,0.9766467213630676,0.9537726044654846,0.9823652505874634,92.26788330078125,0.4021318256855011,0.0,0.0
X7D,17,0,protenix,0.9773907661437988,0.9538644552230835,0.9832723140716553,92.26583862304688,0.4002611041069031,0.0,0.0
X7D,18,0,protenix,0.977293848991394,0.9538202285766602,0.9831622242927551,92.26519012451172,0.40081214904785156,0.0,0.0
X7D,19,0,protenix,0.9766887426376343,0.953826904296875,0.9824041724205017,92.26513671875,0.40195533633232117,0.0,0.0
X7J,0,0,protenix,0.9753463864326477,0.9532874226570129,0.9808611273765564,92.23977661132812,0.40640878677368164,0.0,0.0
X7J,1,0,protenix,0.9752970337867737,0.9531155824661255,0.9808424115180969,92.23428344726562,0.4065294861793518,0.0,0.0
X7J,2,0,protenix,0.975760817527771,0.9534726142883301,0.9813328385353088,92.25272369384766,0.4057876765727997,0.0,0.0
X7J,3,0,protenix,0.9750293493270874,0.9532217979431152,0.9804812073707581,92.24453735351562,0.4071483612060547,0.0,0.0
X7J,4,0,protenix,0.9758555293083191,0.9531128406524658,0.9815412163734436,92.24179077148438,0.40602409839630127,0.0,0.0
X7J,5,0,protenix,0.9752917885780334,0.9533240795135498,0.9807837009429932,92.25846862792969,0.40645265579223633,0.0,0.0
X7J,6,0,protenix,0.9758632183074951,0.953238308429718,0.9815194606781006,92.243896484375,0.4057573080062866,0.0,0.0
X7J,7,0,protenix,0.975973904132843,0.9533045291900635,0.9816412329673767,92.2442855834961,0.40540218353271484,0.0,0.0
